,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,Salary Level,low_salary,medium_salary,high_salary
296,2023,EX,FT,Analytics Engineer,221000,USD,221000,US,100,US,M,High Salary,,,221000
297,2023,EX,FT,Analytics Engineer,153000,USD,153000,US,100,US,M,High Salary,,,153000
298,2023,SE,FT,Data Analyst,187000,USD,187000,US,0,US,M,High Salary,,,187000
299,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M,Medium Salary,,128000,
300,2023,SE,FT,Research Scientist,210000,USD,210000,US,0,US,M,High Salary,,,210000
301,2023,SE,FT,Research Scientist,136000,USD,136000,US,0,US,M,High Salary,,,136000
302,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,High Salary,,,175000
303,2023,SE,FT,Data Scientist,100000,USD,100000,US,100,US,M,Medium Salary,,100000,
304,2023,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M,High Salary,,,179000
305,2023,SE,FT,Data Engineer,109000,USD,109000,US,0,US,M,Medium Salary,,109000,
306,2023,SE,FT,Data Scientist,245000,USD,245000,US,0,US,M,High Salary,,,245000
307,2023,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,High Salary,,,180000
308,2023,SE,FT,Data Analyst,142000,USD,142000,US,100,US,M,High Salary,,,142000
309,2023,SE,FT,Data Analyst,75000,USD,75000,US,100,US,M,Low Salary,75000,,
310,2023,SE,FT,Data Manager,198800,USD,198800,US,0,US,M,High Salary,,,198800
311,2023,SE,FT,Data Manager,105200,USD,105200,US,0,US,M,Medium Salary,,105200,
312,2023,SE,FT,Data Analyst,125000,USD,125000,US,100,US,M,Medium Salary,,125000,
313,2023,SE,FT,Data Analyst,112000,USD,112000,US,100,US,M,Medium Salary,,112000,
314,2023,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,High Salary,,,210000
315,2023,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M,High Salary,,,155000
316,2023,SE,FT,Data Manager,115000,USD,115000,US,100,US,M,Medium Salary,,115000,
317,2023,SE,FT,Data Manager,86000,USD,86000,US,100,US,M,Low Salary,86000,,
318,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,High Salary,,,165000
319,2023,SE,FT,Data Scientist,140000,USD,140000,US,0,US,M,High Salary,,,140000
320,2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M,High Salary,,,139000
321,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,Medium Salary,,106000,
322,2023,EN,FT,Data Analyst,55000,CAD,40663,CA,0,CA,L,Low Salary,40663,,
323,2022,SE,FT,AI Developer,275000,USD,275000,CA,0,CA,S,High Salary,,,275000
324,2023,SE,FL,Machine Learning Researcher,50000,USD,50000,UA,50,UA,S,Low Salary,50000,,
325,2023,MI,FT,Machine Learning Engineer,280700,USD,280700,US,100,US,M,High Salary,,,280700
326,2023,MI,FT,Machine Learning Engineer,150450,USD,150450,US,100,US,M,High Salary,,,150450
327,2023,EN,FT,Data Scientist,70000,CAD,51753,CA,100,CA,L,Low Salary,51753,,
328,2023,SE,FT,Data Architect,250500,USD,250500,US,0,US,M,High Salary,,,250500
329,2023,SE,FT,Data Architect,159500,USD,159500,US,0,US,M,High Salary,,,159500
330,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,High Salary,,,145000
331,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Medium Salary,,115000,
332,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,High Salary,,,140000
333,2023,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
334,2023,EN,FT,Data Scientist,130001,USD,130001,US,100,US,M,Medium Salary,,130001,
335,2023,EN,FT,Data Scientist,71907,USD,71907,US,100,US,M,Low Salary,71907,,
336,2023,MI,FT,Data Scientist,93918,USD,93918,US,100,US,M,Low Salary,93918,,
337,2023,MI,FT,Data Scientist,51962,USD,51962,US,100,US,M,Low Salary,51962,,
338,2023,SE,FT,Data Analyst,175000,USD,175000,CA,100,CA,M,High Salary,,,175000
339,2023,SE,FT,Data Analyst,135000,USD,135000,CA,100,CA,M,Medium Salary,,135000,
340,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Low Salary,85000,,
341,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Low Salary,65000,,
342,2023,SE,FT,Machine Learning Engineer,257000,USD,257000,US,0,US,M,High Salary,,,257000
343,2023,SE,FT,Machine Learning Engineer,147000,USD,147000,US,0,US,M,High Salary,,,147000
344,2023,SE,FT,Data Engineer,222000,USD,222000,US,100,US,M,High Salary,,,222000
345,2023,SE,FT,Data Engineer,175000,USD,175000,US,100,US,M,High Salary,,,175000
346,2023,SE,FT,Data Scientist,203000,USD,203000,US,100,US,M,High Salary,,,203000
347,2023,SE,FT,Data Scientist,133200,USD,133200,US,100,US,M,Medium Salary,,133200,
348,2023,EN,FT,Applied Scientist,213660,USD,213660,US,0,US,L,High Salary,,,213660
349,2023,EN,FT,Applied Scientist,130760,USD,130760,US,0,US,L,Medium Salary,,130760,
350,2023,SE,FT,Data Engineer,221000,USD,221000,US,0,US,M,High Salary,,,221000
351,2023,SE,FT,Data Engineer,147000,USD,147000,US,0,US,M,High Salary,,,147000
352,2023,SE,FT,Data Quality Analyst,100000,USD,100000,US,0,US,M,Medium Salary,,100000,
353,2023,SE,FT,Data Quality Analyst,80000,USD,80000,US,0,US,M,Low Salary,80000,,
354,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,High Salary,,,185900
355,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Medium Salary,,129300,
356,2023,SE,FT,Data Scientist,238000,USD,238000,US,100,US,M,High Salary,,,238000
357,2023,SE,FT,Data Scientist,156000,USD,156000,US,100,US,M,High Salary,,,156000
358,2023,SE,FT,Machine Learning Engineer,304000,USD,304000,US,100,US,M,High Salary,,,304000
359,2023,SE,FT,Machine Learning Engineer,199000,USD,199000,US,100,US,M,High Salary,,,199000
360,2023,MI,FT,Big Data Engineer,45000,EUR,48289,ES,100,ES,M,Low Salary,48289,,
361,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,High Salary,,,150000
362,2023,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M,Medium Salary,,130000,
363,2023,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M,High Salary,,,140000
364,2023,SE,FT,Data Scientist,110000,USD,110000,US,100,US,M,Medium Salary,,110000,
365,2023,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M,Low Salary,90000,,
366,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,Low Salary,75000,,
367,2023,MI,FT,Research Scientist,161200,GBP,195895,GB,0,GB,M,High Salary,,,195895
368,2023,MI,FT,Research Scientist,84570,GBP,102772,GB,0,GB,M,Medium Salary,,102772,
369,2023,SE,FT,Data Engineer,240000,USD,240000,US,0,US,M,High Salary,,,240000
370,2023,SE,FT,Data Engineer,183600,USD,183600,US,0,US,M,High Salary,,,183600
371,2023,MI,FT,Data Specialist,130000,USD,130000,US,0,US,M,Medium Salary,,130000,
372,2023,MI,FT,Data Specialist,80000,USD,80000,US,0,US,M,Low Salary,80000,,
373,2023,SE,FT,Data Engineer,250000,USD,250000,US,0,US,M,High Salary,,,250000
374,2023,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M,High Salary,,,150000
375,2023,SE,FT,Data Analytics Manager,160000,USD,160000,US,100,US,M,High Salary,,,160000
376,2023,SE,FT,Data Analytics Manager,120000,USD,120000,US,100,US,M,Medium Salary,,120000,
377,2023,SE,FT,Machine Learning Engineer,289076,USD,289076,US,0,US,M,High Salary,,,289076
378,2023,SE,FT,Machine Learning Engineer,202353,USD,202353,US,0,US,M,High Salary,,,202353
379,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,High Salary,,,145000
380,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
381,2023,SE,FT,Data Analyst,155000,USD,155000,US,0,US,M,High Salary,,,155000
382,2023,SE,FT,Data Analyst,106000,USD,106000,US,0,US,M,Medium Salary,,106000,
383,2023,SE,FT,Data Engineer,200000,USD,200000,US,0,US,M,High Salary,,,200000
384,2023,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M,High Salary,,,160000
385,2023,SE,FT,Data Scientist,157750,USD,157750,US,100,US,M,High Salary,,,157750
386,2023,SE,FT,Data Scientist,104650,USD,104650,US,100,US,M,Medium Salary,,104650,
387,2023,MI,FT,Data Scientist,180000,USD,180000,US,100,US,M,High Salary,,,180000
388,2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,High Salary,,,140000
389,2023,EX,FT,Data Scientist,200000,USD,200000,US,0,US,M,High Salary,,,200000
390,2023,EX,FT,Data Scientist,145000,USD,145000,US,0,US,M,High Salary,,,145000
391,2023,MI,FT,Lead Data Analyst,68000,USD,68000,US,0,US,L,Low Salary,68000,,
392,2023,EN,FT,BI Data Engineer,60000,USD,60000,US,100,US,M,Low Salary,60000,,
393,2023,SE,FT,Data Scientist,45000,EUR,48289,ES,0,ES,M,Low Salary,48289,,
394,2023,SE,FT,Data Scientist,36000,EUR,38631,ES,0,ES,M,Low Salary,38631,,
395,2023,EN,FT,Data Engineer,85000,USD,85000,US,0,US,M,Low Salary,85000,,
396,2023,EN,FT,Data Engineer,65000,USD,65000,US,0,US,M,Low Salary,65000,,
397,2023,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M,Medium Salary,,125000,
398,2023,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M,Low Salary,90000,,
399,2023,SE,FT,Data Analyst,105000,USD,105000,US,100,US,M,Medium Salary,,105000,
400,2023,SE,FT,Data Analyst,90000,USD,90000,US,100,US,M,Low Salary,90000,,
401,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,High Salary,,,179820
402,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,High Salary,,,143860
403,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Medium Salary,,135000,
404,2023,SE,FT,Data Analyst,105500,USD,105500,US,0,US,M,Medium Salary,,105500,
405,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,High Salary,,,155000
406,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,Medium Salary,,125000,
407,2023,SE,FT,Machine Learning Engineer,241000,USD,241000,US,0,US,M,High Salary,,,241000
408,2023,SE,FT,Machine Learning Engineer,181000,USD,181000,US,0,US,M,High Salary,,,181000
409,2023,SE,FT,Data Scientist,252000,USD,252000,US,0,US,M,High Salary,,,252000
410,2023,SE,FT,Data Scientist,154000,USD,154000,US,0,US,M,High Salary,,,154000
411,2023,EX,FT,Data Architect,180000,USD,180000,US,0,US,M,High Salary,,,180000
412,2023,EX,FT,Data Architect,155000,USD,155000,US,0,US,M,High Salary,,,155000
413,2023,SE,FT,Data Scientist,191765,USD,191765,US,0,US,M,High Salary,,,191765
414,2023,SE,FT,Data Scientist,134236,USD,134236,US,0,US,M,Medium Salary,,134236,
415,2023,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M,High Salary,,,175000
416,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,High Salary,,,145000
417,2023,SE,FT,Data Scientist,237000,USD,237000,US,100,US,M,High Salary,,,237000
418,2023,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,High Salary,,,145000
419,2023,EN,FT,Research Engineer,155000,USD,155000,US,0,US,M,High Salary,,,155000
420,2023,EN,FT,Research Engineer,125000,USD,125000,US,0,US,M,Medium Salary,,125000,
421,2023,SE,FT,Data Analyst,80000,USD,80000,US,0,US,M,Low Salary,80000,,
422,2023,SE,FT,Data Analyst,70000,USD,70000,US,0,US,M,Low Salary,70000,,
423,2023,SE,FT,Data Engineer,146000,USD,146000,US,0,US,M,High Salary,,,146000
424,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,Low Salary,75000,,
425,2023,EN,FT,Data Analyst,64200,USD,64200,US,100,US,M,Low Salary,64200,,
426,2023,EN,FT,Data Analyst,56100,USD,56100,US,100,US,M,Low Salary,56100,,
427,2023,SE,FT,Machine Learning Engineer,170000,USD,170000,US,0,US,M,High Salary,,,170000
428,2023,SE,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,Medium Salary,,130000,
429,2023,SE,FT,Data Analyst,208450,USD,208450,US,100,US,M,High Salary,,,208450
430,2023,SE,FT,Data Analyst,170550,USD,170550,US,100,US,M,High Salary,,,170550
431,2023,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M,Medium Salary,,125000,
432,2023,SE,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M,Medium Salary,,100000,
433,2023,MI,FT,Data Manager,135000,USD,135000,US,0,US,M,Medium Salary,,135000,
434,2023,MI,FT,Data Manager,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
435,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,High Salary,,,200000
436,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,High Salary,,,170000
437,2023,SE,FT,Data Scientist,171250,USD,171250,IE,0,IE,M,High Salary,,,171250
438,2023,SE,FT,Data Scientist,113750,USD,113750,IE,0,IE,M,Medium Salary,,113750,
439,2023,SE,FT,Applied Scientist,222200,USD,222200,US,0,US,L,High Salary,,,222200
440,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,High Salary,,,136000
441,2023,SE,FT,Applied Scientist,260000,USD,260000,US,0,US,L,High Salary,,,260000
442,2023,SE,FT,Applied Scientist,136000,USD,136000,US,0,US,L,High Salary,,,136000
443,2023,SE,FT,Data Analyst,153600,USD,153600,US,0,US,M,High Salary,,,153600
444,2023,SE,FT,Data Analyst,100500,USD,100500,US,0,US,M,Medium Salary,,100500,
445,2023,SE,FT,Applied Scientist,205000,USD,205000,US,100,US,M,High Salary,,,205000
446,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,High Salary,,,184000
447,2023,SE,FT,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M,Medium Salary,,115000,
448,2023,SE,FT,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M,Low Salary,95000,,
449,2023,MI,FT,Data Analyst,182500,USD,182500,US,0,US,M,High Salary,,,182500
450,2023,MI,FT,Data Analyst,121500,USD,121500,US,0,US,M,Medium Salary,,121500,
451,2023,SE,FT,Data Engineer,203100,USD,203100,US,0,US,M,High Salary,,,203100
452,2023,SE,FT,Data Engineer,114500,USD,114500,US,0,US,M,Medium Salary,,114500,
453,2023,MI,FT,Data Analyst,60000,GBP,72914,GB,0,GB,M,Low Salary,72914,,
454,2023,MI,FT,Data Analyst,45000,GBP,54685,GB,0,GB,M,Low Salary,54685,,
455,2023,SE,FT,Data Engineer,252000,USD,252000,US,0,US,M,High Salary,,,252000
456,2023,SE,FT,Data Engineer,129000,USD,129000,US,0,US,M,Medium Salary,,129000,
457,2023,EN,FT,Data Engineer,92700,USD,92700,US,100,US,M,Low Salary,92700,,
458,2023,EN,FT,Data Engineer,61800,USD,61800,US,100,US,M,Low Salary,61800,,
459,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,High Salary,,,160000
460,2023,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M,Medium Salary,,130000,
461,2023,SE,FT,Data Scientist,258000,USD,258000,CA,0,CA,M,High Salary,,,258000
462,2023,SE,FT,Data Scientist,190000,USD,190000,CA,0,CA,M,High Salary,,,190000
463,2023,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M,High Salary,,,170000
464,2023,SE,FT,Data Scientist,135000,USD,135000,US,0,US,M,Medium Salary,,135000,
465,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,High Salary,,,167500
466,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,Medium Salary,,106500,
467,2023,SE,FT,Data Scientist,195000,USD,195000,US,0,US,M,High Salary,,,195000
468,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,High Salary,,,160000
469,2023,MI,FT,Data Engineer,146000,USD,146000,US,0,US,M,High Salary,,,146000
470,2023,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M,Low Salary,75000,,
471,2022,EN,FT,Data Engineer,57000,EUR,59888,NL,100,NL,L,Low Salary,59888,,
472,2023,EX,FT,Data Engineer,286000,USD,286000,US,100,US,M,High Salary,,,286000
473,2023,EX,FT,Data Engineer,207000,USD,207000,US,100,US,M,High Salary,,,207000
474,2023,SE,FT,Data Analyst,100000,USD,100000,US,100,US,M,Medium Salary,,100000,
475,2023,SE,FT,Data Analyst,80000,USD,80000,US,100,US,M,Low Salary,80000,,
476,2023,SE,FT,Data Engineer,223250,USD,223250,US,0,US,M,High Salary,,,223250
477,2023,SE,FT,Data Engineer,178600,USD,178600,US,0,US,M,High Salary,,,178600
478,2023,EX,FT,Director of Data Science,353200,USD,353200,US,0,US,M,High Salary,,,353200
479,2023,EX,FT,Director of Data Science,249300,USD,249300,US,0,US,M,High Salary,,,249300
480,2023,MI,FT,Machine Learning Scientist,230000,USD,230000,US,0,US,M,High Salary,,,230000
481,2023,MI,FT,Machine Learning Scientist,220000,USD,220000,US,0,US,M,High Salary,,,220000
482,2023,SE,FT,Data Scientist,297300,USD,297300,US,100,US,M,High Salary,,,297300
483,2023,SE,FT,Data Scientist,198200,USD,198200,US,100,US,M,High Salary,,,198200
484,2023,MI,FT,Research Scientist,210000,USD,210000,US,100,US,M,High Salary,,,210000
485,2023,MI,FT,Research Scientist,151800,USD,151800,US,100,US,M,High Salary,,,151800
486,2023,SE,FT,Data Scientist,200000,USD,200000,US,100,US,M,High Salary,,,200000
487,2023,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,High Salary,,,170000
488,2023,SE,FT,Data Scientist,317070,USD,317070,US,0,US,M,High Salary,,,317070
489,2023,SE,FT,Data Scientist,170730,USD,170730,US,0,US,M,High Salary,,,170730
490,2023,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M,Medium Salary,,128000,
491,2023,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M,Low Salary,81500,,
492,2023,EN,FT,Business Data Analyst,20000,EUR,21461,ES,0,ES,M,Low Salary,21461,,
493,2023,SE,FT,AI Developer,108000,USD,108000,UA,0,UA,M,Medium Salary,,108000,
494,2023,SE,FT,AI Developer,60000,USD,60000,UA,0,UA,M,Low Salary,60000,,
495,2023,MI,FT,MLOps Engineer,134000,USD,134000,US,100,US,M,Medium Salary,,134000,
496,2023,MI,FT,MLOps Engineer,124000,USD,124000,US,100,US,M,Medium Salary,,124000,
497,2023,SE,FT,Data Engineer,171250,USD,171250,US,0,US,M,High Salary,,,171250
498,2023,SE,FT,Data Engineer,113750,USD,113750,US,0,US,M,Medium Salary,,113750,
499,2023,SE,FT,Data Engineer,165000,USD,165000,US,0,US,M,High Salary,,,165000
500,2023,SE,FT,Data Engineer,132300,USD,132300,US,0,US,M,Medium Salary,,132300,
501,2023,SE,FT,Data Scientist,225000,USD,225000,US,0,US,M,High Salary,,,225000
502,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,High Salary,,,175000
503,2023,SE,FT,Data Engineer,230000,USD,230000,US,0,US,M,High Salary,,,230000
504,2023,SE,FT,Data Engineer,124500,USD,124500,US,0,US,M,Medium Salary,,124500,
505,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,High Salary,,,247500
506,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,High Salary,,,172200
507,2023,SE,FT,Data Analyst,175000,USD,175000,US,0,US,M,High Salary,,,175000
508,2023,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M,High Salary,,,145000
509,2023,SE,FT,Data Analyst,148700,USD,148700,US,0,US,M,High Salary,,,148700
510,2023,SE,FT,Data Analyst,125600,USD,125600,US,0,US,M,Medium Salary,,125600,
511,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,High Salary,,,145000
512,2023,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M,Medium Salary,,115000,
513,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,High Salary,,,200000
514,2023,SE,FT,Research Scientist,150000,USD,150000,US,0,US,M,High Salary,,,150000
515,2023,EN,FT,Research Engineer,160000,USD,160000,US,0,US,M,High Salary,,,160000
516,2023,EN,FT,Research Engineer,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
517,2023,SE,FT,Data Analyst,185000,USD,185000,US,100,US,M,High Salary,,,185000
518,2023,SE,FT,Data Analyst,120250,USD,120250,US,100,US,M,Medium Salary,,120250,
519,2023,SE,FT,Data Scientist,275300,USD,275300,US,100,US,M,High Salary,,,275300
520,2023,SE,FT,Data Scientist,183000,USD,183000,US,100,US,M,High Salary,,,183000
521,2023,SE,FT,Data Architect,170000,USD,170000,US,100,US,M,High Salary,,,170000
522,2023,SE,FT,Data Architect,125000,USD,125000,US,100,US,M,Medium Salary,,125000,
523,2023,MI,FT,Data Architect,167500,USD,167500,US,0,US,M,High Salary,,,167500
524,2023,MI,FT,Data Architect,106500,USD,106500,US,0,US,M,Medium Salary,,106500,
525,2023,SE,FT,Research Scientist,250000,USD,250000,US,0,US,M,High Salary,,,250000
526,2023,SE,FT,Research Scientist,200000,USD,200000,US,0,US,M,High Salary,,,200000
527,2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,50,US,L,Medium Salary,,135000,
528,2023,SE,FT,AI Scientist,1500000,ILS,423834,IL,0,IL,L,High Salary,,,423834
529,2023,SE,FT,Machine Learning Engineer,216000,USD,216000,US,100,US,M,High Salary,,,216000
530,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,100,US,M,High Salary,,,184000
531,2023,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M,High Salary,,,180000
532,2023,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M,High Salary,,,165000
533,2023,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M,High Salary,,,185900
534,2023,SE,FT,Data Scientist,129300,USD,129300,US,0,US,M,Medium Salary,,129300,
535,2023,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M,High Salary,,,145000
536,2023,SE,FT,Data Engineer,120000,USD,120000,US,0,US,M,Medium Salary,,120000,
537,2023,MI,FT,Data Engineer,143865,USD,143865,US,0,US,M,High Salary,,,143865
538,2023,MI,FT,Data Engineer,115092,USD,115092,US,0,US,M,Medium Salary,,115092,
539,2023,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M,Medium Salary,,130000,
540,2023,MI,FT,Machine Learning Engineer,90000,USD,90000,US,0,US,M,Low Salary,90000,,
541,2023,SE,FT,Data Scientist,173000,USD,173000,US,100,US,M,High Salary,,,173000
542,2023,SE,FT,Data Scientist,132000,USD,132000,US,100,US,M,Medium Salary,,132000,
543,2023,SE,FT,Data Analyst,208049,USD,208049,US,0,US,M,High Salary,,,208049
544,2023,SE,FT,Data Analyst,128500,USD,128500,US,0,US,M,Medium Salary,,128500,
545,2023,SE,FT,Analytics Engineer,179820,USD,179820,US,0,US,M,High Salary,,,179820
546,2023,SE,FT,Analytics Engineer,143860,USD,143860,US,0,US,M,High Salary,,,143860
547,2023,SE,FT,Data Engineer,167500,USD,167500,US,0,US,M,High Salary,,,167500
548,2023,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M,Medium Salary,,106500,
